EmployeeID,DistrictID,UnitID,RankID,DesignationID,FirstName,GenderID
667,3,145,6,2,Chandru Pai,1
668,3,146,8,2,Kiran Hegde,1
669,3,146,8,4,Suresh Jadhav,1
670,3,146,7,2,Basavaraj Iyer K,1
671,3,147,8,2,Santosh Setty,1
672,3,147,9,2,David Prasad,1
673,3,147,6,2,Anil Naik,1
674,3,147,7,4,Lokesh Biradar,1
675,3,148,9,4,Vidya Nayak R,2
676,3,148,5,2,David Banakar,1
677,3,148,6,1,Mohan Murthy,1
678,3,149,5,2,Vinay Naik,1
679,3,149,7,2,Girish Kulkarni,1
680,3,149,8,4,Prasad Reddy,1
681,3,149,7,2,Mahesh Kumar,1
682,3,149,9,2,Mahesh Gowda,1
683,3,150,6,2,Basavaraj Pai,1
684,3,150,8,2,Vishnu Nayak,1
685,3,150,6,2,Srinivas Murthy,1
686,3,150,9,2,Anil H,1
687,3,151,6,1,Vinay Desai,1
688,3,151,7,2,Prasad Poojary,1
689,3,151,8,2,Shivakumar Iyer,1
690,3,151,7,1,Kiran D,1
691,3,152,6,2,Girish Hanumanthappa,1
692,3,152,6,2,Gopal Biradar,1
693,3,152,8,1,Vishnu Kori,1
694,3,152,7,2,Lokesh Kulkarni,1
695,3,153,9,2,David Naik,1
696,3,153,7,4,Girish Bhat,1
697,3,153,7,2,Umesh Kori,1
698,4,154,7,2,Deepak N,1
699,4,154,6,2,Ashwini Hiremath,2
700,4,154,8,1,Karthik Hegde N,1
701,4,154,6,1,Ravi Kamath,1
702,4,154,5,4,Shivakumar Setty,1
703,4,154,6,4,Yogesh Setty T,1
704,4,155,9,2,Sunil Naik,1
705,4,155,7,2,Naveen Hegde,1
706,4,155,5,2,Praveen N,1
707,4,155,9,4,Mahesh M,1
708,4,155,5,4,Chandru R,1
709,4,155,7,2,Gopal Shetty P,1
710,4,156,8,4,Suresh Reddy,1
711,4,156,9,2,Rajesh Hanumanthappa,1
712,4,156,6,4,Prakash Desai,1
713,4,156,6,1,Nagaraj Gowda,1
714,4,156,8,2,Arun Kori,1
715,4,156,5,2,Umesh Pai,1
716,4,157,8,2,Abdul Desai,1
717,4,157,9,4,Uma Kumar S,2
718,4,157,9,1,Ayesha Pai,2
719,4,157,6,2,Darshan Kumar,1
720,4,157,8,2,Ashok Hegde,1
721,4,158,9,2,Nagaraj S,1
722,4,158,9,4,David Desai,1
723,4,158,8,2,Prasad Shetty S,1
724,4,158,8,2,Vijay Shetty,1
725,4,158,7,2,Santosh Pai,1
726,4,159,9,2,Yogesh Hanumanthappa,1
727,4,159,7,2,Shankar Nayak,1
728,4,159,9,2,Srinivas Jadhav,1
729,4,159,5,2,Syed Biradar,1
730,4,159,6,2,Darshan Bhat,1
731,4,159,6,1,Madhu Jadhav H,1
732,4,160,8,1,Basavaraj N,1
733,4,160,8,4,Anil Acharya,1
734,4,160,5,2,Shivakumar M,1
735,4,160,5,2,Rajesh Patil,1
736,4,160,9,4,Manjunath Naik,1
737,4,161,8,4,Venkatesh P,1
738,4,161,6,2,Basavaraj Ballal,1
739,4,161,9,2,Pooja T,2
740,4,161,5,1,Nagaraj Naik,1
741,4,161,8,2,David Ballal,1
742,4,162,6,1,Praveen Devaraj,1
743,4,162,9,2,Sandeep A,1
744,4,162,7,2,Arun Shetty T,1
745,4,162,5,1,Yogesh Acharya,1
746,4,163,9,2,Ramesh Hiremath,1
747,4,163,8,4,Ganesh Shetty,1
748,4,163,8,1,Ravi H,1
749,4,163,9,2,Kiran T,1
750,4,163,6,1,Prasad Banakar,1
751,4,164,8,2,Manjunath Shetty,1
752,4,164,5,1,Vijay Setty,1
753,4,164,7,4,Deepak Setty S,1
754,4,165,5,2,Roopa Swamy,2
755,4,165,5,1,Bhavya Jadhav,2
756,4,165,9,2,Imran Poojary,1
757,4,165,6,4,Madhu Devaraj,1
758,4,166,7,4,Vishnu Shetty,1
759,4,166,6,1,Raghavendra Shetty M,1
760,4,166,9,2,Ramesh Devaraj,1
761,4,167,9,2,Gopal Prasad,1
762,4,167,9,2,Umesh Poojary,1
763,4,167,7,4,Yamuna Rao,2
764,5,168,5,2,Sandeep Biradar,1
765,5,168,5,1,Manjunath Desai,1
766,5,168,8,2,Naveen Nayak,1
767,5,168,6,2,Ashok Hegde,1
768,5,168,5,2,Vishnu Kamath D,1
769,5,168,6,4,Suresh Kulkarni A,1
770,5,169,8,4,Vishnu Kori,1
771,5,169,6,4,Harish Kumar,1
772,5,169,7,2,Vijay Naik,1
773,5,169,5,2,Prakash Kumar,1
774,5,169,6,4,Srinivas H,1
775,5,169,7,4,Santosh Kumar,1
776,5,170,6,4,Umesh B,1
777,5,170,7,1,Mahesh Hiremath,1
778,5,170,6,1,Prasad V,1
779,5,170,8,4,Vijay Poojary,1
780,5,170,5,2,Ravi S,1
781,5,171,7,2,Praveen Angadi,1
782,5,171,8,2,Venkatesh V,1
783,5,171,9,2,Sunil Patil,1
784,5,172,5,2,Nagaraj Angadi,1
785,5,172,7,1,Suresh Patil,1
786,5,172,9,2,Syed Biradar,1
787,5,172,8,2,Ravi Devaraj,1
788,5,172,9,4,Meena Rao,2
789,5,173,6,2,Gopal Murthy,1
790,5,173,9,1,Mahesh Kumar S,1
791,5,173,7,4,Grace P,2
792,5,173,8,4,Girish Rao,1
793,5,173,8,1,Ashok Desai,1
794,5,174,5,2,Vinay P,1
795,5,174,9,4,Rohit Reddy,1
796,5,174,9,1,Shankar Ballal,1
797,5,174,6,2,Suresh Desai,1
798,5,174,8,1,Praveen Kulkarni,1
799,5,175,7,2,Yogesh Swamy,1
800,5,175,7,2,Kavya Prasad,2
801,5,175,6,2,Anitha Angadi,2
802,5,175,8,2,Prasad Nayak,1
803,5,175,6,4,Chandru Desai,1
804,5,175,6,1,Imran K,1
805,5,176,9,2,Manjunath Acharya,1
806,5,176,8,1,Rajesh Reddy,1
807,5,176,8,4,Nagaraj Jadhav K,1
808,5,176,5,1,Bharathi Bhat,2
809,5,176,9,4,Kiran Prasad,1
810,5,177,9,2,Deepak Hiremath,1
811,5,177,8,1,Rajesh Kori,1
812,5,177,6,4,Shwetha Ballal,2
813,5,178,8,2,Girish Nayak,1
814,5,178,8,4,Raghavendra Jadhav,1
815,5,178,6,1,Umesh Kulkarni,1
816,5,178,9,2,Manjunath Pai,1
817,5,178,7,2,Suresh Biradar,1
818,5,179,8,2,Prakash Poojary,1
819,5,179,8,2,Suresh Murthy M,1
820,5,179,9,2,Suresh Kumar,1
821,5,179,6,1,Prakash Kumar,1
822,5,179,6,2,Lakshmi Jadhav,2
823,5,180,6,2,Vijay Banakar P,1
824,5,180,8,2,Suresh Naik,1
825,5,180,8,2,Shankar Nayak,1
826,5,180,9,1,Arun Setty,1
827,5,181,6,2,Ravi Nayak S,1
828,5,181,7,4,Rajesh Hiremath,1
829,5,181,6,2,Ramesh Iyer M,1
830,5,181,7,2,Ramesh Shetty,1
831,6,182,6,2,Nandini Biradar M,2
832,6,182,9,2,Karthik Kulkarni A,1
833,6,182,6,2,Anil Devaraj,1
834,6,183,7,2,Umesh Pai,1
835,6,183,9,2,Santosh Shetty,1
836,6,183,7,2,Pooja Ballal,2
837,6,183,6,2,Manjunath Biradar,1
838,6,183,8,4,Vishnu Kori,1
839,6,184,5,2,Prakash Nayak,1
840,6,184,9,2,Rohit Pai,1
841,6,184,8,2,Mahesh Setty,1
842,6,184,9,2,Karthik Kumar L,1
843,6,184,9,2,Yogesh Setty,1
844,6,185,7,2,Srinivas Bhat,1
845,6,185,9,2,Divya L,2
846,6,185,6,4,Santosh Pai,1
847,6,185,7,2,Ramya K,2
848,6,185,7,2,Ramesh Kulkarni,1
849,6,186,8,2,Naveen Shetty,1
850,6,186,8,4,Ganesh A,1
851,6,186,6,2,Vinay Kori,1
852,6,187,9,2,Lokesh Biradar,1
853,6,187,8,2,Rohit P,1
854,6,187,6,2,Shankar Ballal,1
855,6,188,8,1,Prasad Patil,1
856,6,188,5,1,Darshan Gowda,1
857,6,188,9,2,Shivakumar Pai,1
858,6,189,8,4,Nandini Angadi,2
859,6,189,9,1,Gopal Desai,1
860,6,189,9,2,Vinay Hanumanthappa,1
861,6,189,8,2,Karthik Hegde,1
862,6,189,9,2,Gopal Devaraj N,1
863,6,190,7,4,Ramesh Jadhav,1
864,6,190,6,2,Uma A,2
865,6,190,6,2,Thomas Pai,1
866,6,190,6,2,Karthik Pai,1
867,7,191,8,2,Rajesh Acharya,1
868,7,191,8,2,Ramesh Jadhav L,1
869,7,191,9,2,Sandeep Kori,1
870,7,191,7,2,Rekha Jadhav,2
871,7,191,6,2,Girish Biradar,1
872,7,191,7,4,Srinivas Ballal S,1
873,7,192,6,2,Chandru G,1
874,7,192,6,2,Abdul Hanumanthappa,1
875,7,192,7,2,Chandru Reddy,1
876,7,192,9,2,Venkatesh Nayak,1
877,7,192,9,2,Vinay Banakar,1
878,7,193,7,2,Syed Iyer,1
879,7,193,9,2,Rajesh Acharya,1
880,7,193,9,2,Roopa L,2
881,7,194,8,2,Darshan Desai,1
882,7,194,7,1,Vidya M,2
883,7,194,9,4,Naveen Jadhav,1
884,7,194,5,4,Prakash Biradar,1
885,7,194,7,4,Praveen Shetty,1
886,7,194,7,1,Vinay Ballal,1
887,7,195,9,4,Abdul Iyer,1
888,7,195,6,2,Ashok Biradar,1
889,7,195,7,2,Rohit Nayak,1
890,7,196,6,2,Ravi Kamath,1
891,7,196,9,4,Umesh Nayak,1
892,7,196,9,2,Sushma Bhat,2
893,7,196,9,4,Ramya L,2
894,7,197,7,1,Karthik Shetty,1
895,7,197,6,2,Vijay Desai,1
896,7,197,6,1,Chaitra Kori,2
897,7,197,9,2,Basavaraj Poojary,1
898,7,198,5,2,Ganesh G,1
899,7,198,9,2,Prakash Banakar,1
900,7,198,9,2,Shankar Kumar,1
901,7,198,5,2,Mohan Rao,1
902,7,199,9,4,Vishnu Jadhav,1
903,7,199,8,2,Bharathi Hegde,2
904,7,199,7,2,Venkatesh Hanumanthappa,1
905,7,199,6,2,Kiran Reddy,1
906,7,200,6,1,Vishnu Kamath,1
907,7,200,7,2,Shankar Naik,1
908,7,200,8,4,Sunil Setty,1
909,7,200,8,1,Madhu Kori,1
910,7,201,9,2,Shivakumar Patil,1
911,7,201,9,2,Deepak Kamath,1
912,7,201,6,2,Abdul Swamy,1
913,7,201,7,2,Raghavendra Bhat,1
914,7,201,6,2,Grace Hegde,2
915,8,202,9,2,Sandeep Ballal,1
916,8,202,6,2,Deepak Setty,1
917,8,202,8,2,Darshan H,1
918,8,202,9,2,Deepak G,1
919,8,202,8,2,Mahesh S,1
920,8,203,9,2,Imran Desai,1
921,8,203,5,2,Rajesh Setty,1
922,8,203,7,4,Vijay Kulkarni,1
923,8,203,6,1,Umesh Hegde,1
924,8,204,9,2,Umesh Kori,1
925,8,204,7,2,Vishnu S,1
926,8,204,9,2,Prakash Kulkarni,1
927,8,205,6,2,Yogesh Kori,1
928,8,205,6,2,Karthik Poojary,1
929,8,205,7,2,Naveen G,1
930,8,205,9,1,Gopal Jadhav,1
931,8,205,7,2,Imran Devaraj,1
932,8,205,7,1,Arun Iyer,1
933,8,206,6,1,Imran Kumar,1
934,8,206,6,2,Santosh Desai N,1
935,8,206,6,2,Prakash Poojary,1
936,8,206,7,1,Vijay Bhat,1
937,8,206,6,2,Venkatesh Hanumanthappa M,1
938,8,206,7,2,Naveen Acharya L,1
939,8,207,6,2,Kiran Murthy,1
940,8,207,7,2,Imran Hanumanthappa,1
941,8,207,8,2,Thomas Shetty,1
942,8,207,9,2,Ashok Shetty L,1
943,8,207,9,2,Abdul Ballal,1
944,8,208,7,2,Girish R,1
945,8,208,5,1,Mohan Kumar,1
946,8,208,6,2,Nandini Nayak,2
947,8,208,8,2,Kiran Banakar,1
948,8,208,6,2,Mohan Poojary,1
949,8,209,9,1,Srinivas Poojary,1
950,8,209,6,1,Ramesh Murthy,1
951,8,209,6,4,Ramesh Kumar,1
952,8,209,6,2,Ashok Hegde,1
953,8,209,9,2,Harish Banakar,1
954,9,210,6,4,Sushma H,2
955,9,210,8,2,Vishnu Kamath,1
956,9,210,8,1,Ashok Pai,1
957,9,210,7,1,Anil Iyer,1
958,9,211,7,2,Sunil S,1
959,9,211,9,2,Mohan G,1
960,9,211,6,4,Harish Iyer,1
961,9,211,9,2,Mohan P,1
962,9,211,7,2,Vishnu L,1
963,9,212,6,2,Darshan Rao,1
964,9,212,7,4,Vijay Kori,1
965,9,212,9,4,Girish S,1
966,9,212,7,2,Sunil Acharya,1
967,9,212,5,2,Santosh Hiremath,1
968,9,213,9,2,David Desai,1
969,9,213,6,2,Venkatesh Patil,1
970,9,213,6,2,Sujatha Murthy,2
971,9,213,9,4,Manasa Angadi,2
972,9,213,6,2,Lakshmi Jadhav,2
973,9,213,8,4,Sunitha Angadi,2
974,9,214,6,2,Syed Jadhav,1
975,9,214,9,1,Srinivas V,1
976,9,214,6,2,Vijay Desai,1
977,9,215,6,2,Imran Prasad,1
978,9,215,9,4,Mohan Kamath,1
979,9,215,6,4,Umesh Naik S,1
980,9,215,7,1,Sowmya M,2
981,10,216,7,4,Naveen Murthy,1
982,10,216,6,2,Imran Setty,1
983,10,216,6,2,Deepak Kumar,1
984,10,217,9,1,Darshan Devaraj,1
985,10,217,8,4,Syed Bhat,1
986,10,217,8,2,Anil D,1
987,10,217,7,4,Shankar B,1
988,10,217,5,4,Syed Patil M,1
989,10,217,7,1,Deepa Acharya,2
990,10,218,5,2,Arun Desai,1
991,10,218,6,1,Deepak Biradar,1
992,10,218,6,4,Lakshmi Kulkarni,2
993,10,218,7,2,Shivakumar T,1
994,10,218,6,2,Imran Nayak,1
995,10,218,9,2,Praveen Prasad,1
996,10,219,8,4,Rohit Setty,1
997,10,219,5,2,Gopal Bhat,1
998,10,219,8,4,Darshan Patil,1
999,10,219,9,1,Lokesh Kori,1
1000,10,220,9,2,Basavaraj Kamath B,1
1001,10,220,9,2,Uma Bhat,2
1002,10,220,7,2,Vishnu Hanumanthappa,1
1003,10,220,9,4,Rekha Angadi,2
1004,10,220,7,4,Rajesh Murthy,1
1005,10,221,7,1,Shivakumar Prasad,1
1006,10,221,7,2,Mohan Swamy,1
1007,10,221,8,2,Kavya Patil B,2
1008,11,222,9,2,Anil Naik M,1
1009,11,222,7,2,Darshan H,1
1010,11,222,7,1,Darshan Banakar,1
1011,11,222,6,2,Suresh Angadi,1
1012,11,223,5,2,Praveen Gowda,1
1013,11,223,7,2,Kiran Banakar N,1
1014,11,223,6,2,Karthik Angadi,1
1015,11,223,7,1,Lokesh Hanumanthappa,1
1016,11,224,6,4,Chandru Naik,1
1017,11,224,5,4,Rohit Angadi,1
1018,11,224,8,4,Mohan Banakar L,1
1019,11,224,9,2,Rohit Iyer,1
1020,11,225,6,2,Rajesh Nayak,1
1021,11,225,5,2,Ganesh Poojary,1
1022,11,225,8,4,Chandru Angadi,1
1023,11,225,9,4,Venkatesh Shetty,1
1024,11,225,9,4,Ramesh Patil N,1
1025,11,225,6,2,Vishnu Angadi,1
1026,11,226,7,4,Praveen Shetty,1
1027,11,226,6,2,Mohan Kori,1
1028,11,226,7,4,Venkatesh Shetty,1
1029,11,226,7,2,Arun A,1
1030,11,226,6,2,Lokesh Kulkarni B,1
1031,11,227,5,2,Suresh Rao,1
1032,11,227,6,4,Mohan Bhat,1
1033,11,227,7,2,Basavaraj Setty,1
1034,12,228,5,2,Arun Devaraj,1
1035,12,228,7,4,Santosh Banakar,1
1036,12,228,9,1,Chaitra Murthy,2
1037,12,228,6,2,Rajesh Banakar,1
1038,12,229,6,2,David Ballal,1
1039,12,229,7,2,Umesh Hegde,1
1040,12,229,8,2,Thomas Swamy,1
1041,12,229,7,2,Ravi Hiremath,1
1042,12,229,7,2,Madhu Patil,1
1043,12,229,9,2,Sowmya Desai,2
1044,12,230,7,2,Arun Acharya,1
1045,12,230,6,4,Divya Acharya,2
1046,12,230,5,2,Rohit Nayak,1
1047,12,231,6,1,Prasad T,1
1048,12,231,8,4,Praveen Kulkarni,1
1049,12,231,9,2,Nagaraj Prasad,1
1050,12,231,8,1,Imran K,1
1051,12,231,7,2,Deepak M,1
1052,12,232,8,2,Abdul Kori,1
1053,12,232,5,2,Ramesh Hegde,1
1054,12,232,5,4,Abdul K,1
1055,12,232,8,1,Raghavendra Kulkarni,1
1056,12,232,9,2,Manjunath Nayak A,1
1057,12,232,8,2,Imran Pai,1
1058,13,233,9,2,Arun Biradar,1
1059,13,233,9,1,Srinivas Gowda,1
1060,13,233,8,2,Basavaraj Murthy,1
1061,13,233,8,4,Divya Kumar,2
1062,13,234,8,2,Shankar G,1
1063,13,234,5,4,Sowmya Hiremath,2
1064,13,234,6,1,Grace Kamath,2
1065,13,234,7,2,Thomas Iyer,1
1066,13,234,9,2,Harish P,1
1067,13,235,5,1,Divya S,2
1068,13,235,5,1,Madhu T,1
1069,13,235,7,1,Suresh Kulkarni,1
1070,13,236,8,2,Gopal Hanumanthappa,1
1071,13,236,6,2,Anil Devaraj,1
1072,13,236,6,4,Karthik Bhat,1
1073,13,236,7,1,Gopal Prasad,1
1074,13,236,9,4,Ashok Kumar,1
1075,13,236,6,4,Ravi Banakar,1
1076,13,237,7,2,Rekha L,2
1077,13,237,9,2,Chandru Devaraj,1
1078,13,237,9,4,Santosh Desai,1
1079,14,238,6,2,Ashok Gowda K,1
1080,14,238,6,4,Sujatha R,2
1081,14,238,9,2,Sunil Poojary,1
1082,14,238,6,2,Prakash Murthy,1
1083,14,238,9,2,Ramesh Swamy A,1
1084,14,238,6,1,Ganesh Pai,1
1085,14,239,7,4,Gopal Kori,1
1086,14,239,9,2,Harish Biradar,1
1087,14,239,9,2,Mohan L,1
1088,14,240,5,2,Naveen Desai,1
1089,14,240,6,2,Naveen V,1
1090,14,240,8,1,Vijay D,1
1091,14,240,9,2,Chandru Kamath,1
1092,14,241,8,2,Shivakumar Jadhav,1
1093,14,241,6,2,Deepak Iyer N,1
1094,14,241,8,2,Vijay Shetty,1
1095,14,241,5,2,Manjunath Kori,1
1096,14,241,8,2,Raghavendra Jadhav,1
1097,14,241,7,2,Shivakumar Rao,1
1098,14,242,5,2,Girish Setty,1
1099,14,242,5,1,Rajesh Banakar,1
1100,14,242,7,2,Vinay Gowda,1
1101,15,243,7,2,Prakash Angadi T,1
1102,15,243,7,2,Mary H,2
1103,15,243,7,2,Sandeep B,1
1104,15,243,6,2,Ramesh Shetty,1
1105,15,243,8,2,Vishnu Kumar,1
1106,15,243,6,2,Prakash Jadhav,1
1107,15,244,9,2,Sandeep Jadhav,1
1108,15,244,8,4,Girish G,1
1109,15,244,9,2,Arun Prasad,1
1110,15,245,8,4,Shwetha Angadi,2
1111,15,245,9,4,Rajesh Reddy,1
1112,15,245,7,2,Lokesh Hanumanthappa,1
1113,15,245,6,2,Basavaraj Kumar M,1
1114,15,245,9,2,Bharathi Shetty,2
1115,15,245,7,1,Vijay Kumar,1
1116,15,246,6,1,Girish Rao,1
1117,15,246,6,2,Rajesh Jadhav,1
1118,15,246,6,2,Thomas Ballal,1
1119,15,246,9,1,Gopal Iyer,1
1120,15,247,9,1,Imran Angadi,1
1121,15,247,7,2,Vinay Swamy,1
1122,15,247,8,2,Deepak Angadi,1
1123,15,247,8,2,Srinivas Hiremath,1
1124,16,248,9,2,Ramesh Murthy,1
1125,16,248,6,2,Shivakumar Iyer L,1
1126,16,248,6,2,Karthik Bhat,1
1127,16,248,9,4,Rohit Desai,1
1128,16,248,6,2,Manjunath Patil,1
1129,16,249,8,2,Ramesh Pai L,1
1130,16,249,5,4,Ganesh Hiremath,1
1131,16,249,7,4,Rajesh Ballal,1
1132,16,250,9,2,Kiran Hiremath,1
1133,16,250,9,2,Anil Angadi,1
1134,16,250,7,2,Mahesh Ballal S,1
1135,16,251,5,1,Santosh Devaraj A,1
1136,16,251,7,2,Abdul Reddy L,1
1137,16,251,8,2,Sunil Patil,1
1138,17,252,5,1,Nagaraj Hanumanthappa,1
1139,17,252,6,2,Ganesh Ballal D,1
1140,17,252,8,2,Ganesh Pai,1
1141,17,252,5,2,Nagaraj Patil,1
1142,17,252,6,2,Nagaraj Iyer,1
1143,17,253,8,2,Mohan M,1
1144,17,253,7,2,Ganesh Kulkarni,1
1145,17,253,7,2,Nandini Acharya,2
1146,17,254,8,2,Bhavya Reddy,2
1147,17,254,7,2,Arun Kumar,1
1148,17,254,7,2,Manjunath Reddy,1
1149,17,254,7,2,Rajesh G,1
1150,17,254,8,2,Girish Kulkarni,1
1151,17,254,6,2,Venkatesh Angadi,1
1152,17,255,6,2,Syed L,1
1153,17,255,6,2,Ashok Hanumanthappa,1
1154,17,255,8,1,Shankar Angadi,1
1155,18,256,7,4,Harish Swamy,1
1156,18,256,6,2,Praveen Gowda,1
1157,18,256,6,2,Deepa Acharya,2
1158,18,256,9,4,Pooja Patil,2
1159,18,256,9,1,Naveen Setty,1
1160,18,257,9,4,Shivakumar Setty,1
1161,18,257,8,4,Harish Devaraj,1
1162,18,257,7,2,Imran Bhat,1
1163,18,258,6,1,Vishnu Angadi,1
1164,18,258,7,1,Ashok Kumar,1
1165,18,258,9,4,Praveen Banakar,1
1166,18,258,8,2,Venkatesh Swamy,1
1167,18,259,6,1,Raghavendra Nayak,1
1168,18,259,6,2,Ramesh Swamy,1
1169,18,259,6,2,Shankar Pai,1
1170,18,259,5,2,Abdul S,1
1171,19,260,6,4,Basavaraj V,1
1172,19,260,9,1,Chandru Shetty,1
1173,19,260,9,2,Santosh Angadi R,1
1174,19,260,5,2,Ashok Setty,1
1175,19,260,5,2,Girish Reddy,1
1176,19,260,6,2,Santosh Nayak,1
1177,19,261,6,1,Sujatha Kumar,2
1178,19,261,8,4,Venkatesh Kulkarni,1
1179,19,261,7,2,Girish Hegde,1
1180,19,262,7,4,Shankar Banakar A,1
1181,19,262,9,2,Nagaraj Pai,1
1182,19,262,7,2,Yogesh Gowda,1
1183,19,262,5,1,David Pai,1
1184,20,263,5,4,Thomas P,1
1185,20,263,5,2,Lokesh Ballal,1
1186,20,263,9,2,Basavaraj Kulkarni,1
1187,20,263,8,2,Lokesh K,1
1188,20,264,8,2,Naveen Nayak,1
1189,20,264,8,1,Venkatesh Banakar,1
1190,20,264,7,4,Thomas Setty,1
1191,20,265,7,2,Lakshmi Gowda,2
1192,20,265,9,2,Vishnu N,1
1193,20,265,7,2,Venkatesh Hegde,1
1194,20,265,9,4,Yogesh Hegde,1
1195,20,265,8,2,Yogesh Murthy,1
1196,20,265,7,4,Mahesh Banakar,1
1197,21,266,6,2,Sujatha Kumar,2
1198,21,266,8,2,Mohan Biradar N,1
1199,21,266,7,1,Nagaraj Biradar B,1
1200,21,266,9,2,Geetha Bhat,2
1201,21,266,7,2,Anil Setty,1
1202,21,266,9,4,Manjunath Rao,1
1203,21,267,7,4,David Naik,1
1204,21,267,9,2,Mohan Rao,1
1205,21,267,5,2,Uma Kulkarni,2
1206,21,268,6,2,Syed Bhat,1
1207,21,268,6,2,Deepak R,1
1208,21,268,7,1,Vijay Iyer,1
1209,21,268,9,2,Srinivas Poojary,1
1210,22,269,6,2,Ganesh Shetty,1
1211,22,269,9,4,Suresh Prasad,1
1212,22,269,7,2,Praveen Kori,1
1213,22,269,9,2,Ganesh Kulkarni,1
1214,22,269,8,1,Vinay Setty,1
1215,22,269,6,4,Nagaraj Biradar,1
1216,22,270,8,2,Naveen H,1
1217,22,270,7,2,Ganesh Murthy,1
1218,22,270,9,4,Manjunath L,1
1219,22,270,9,2,Imran Hanumanthappa,1
1220,22,271,6,1,Vishnu Prasad,1
1221,22,271,8,2,Divya Iyer,2
1222,22,271,9,4,Roopa Jadhav,2
1223,22,271,8,2,Ganesh T,1
1224,22,271,7,1,Ramesh D,1
1225,22,271,7,2,Karthik Kulkarni,1
1226,23,272,7,2,Darshan K,1
1227,23,272,5,2,Lokesh H,1
1228,23,272,6,4,Thomas Prasad P,1
1229,23,272,7,1,Ganesh Rao,1
1230,23,272,7,2,Ravi Shetty,1
1231,23,273,5,1,Raghavendra P,1
1232,23,273,9,2,Fathima Setty,2
1233,23,273,5,2,Harish Patil R,1
1234,23,274,9,2,Lakshmi Prasad,2
1235,23,274,8,4,Ravi Pai,1
1236,23,274,6,2,Yogesh Rao,1
1237,24,275,6,2,Ramesh R,1
1238,24,275,5,2,Raghavendra Iyer,1
1239,24,275,9,2,Karthik Kumar,1
1240,24,276,5,2,Kavya Kulkarni,2
1241,24,276,6,4,Sunil Naik,1
1242,24,276,8,2,Divya Prasad,2
1243,24,276,6,2,Darshan Angadi,1
1244,24,276,9,2,Shwetha Setty,2
1245,24,277,6,2,Rohit L,1
1246,24,277,8,4,Anil Murthy G,1
1247,24,277,7,4,Vishnu Kumar,1
1248,24,277,8,1,Umesh Swamy,1
1249,24,277,5,2,Sunil Desai,1
1250,25,278,9,2,Abdul Nayak,1
1251,25,278,6,2,Arun Hegde,1
1252,25,278,9,4,Gopal Hiremath,1
1253,25,278,5,4,Sandeep Poojary,1
1254,25,278,8,2,Divya Iyer,2
1255,25,279,8,4,Rajesh Biradar,1
1256,25,279,6,2,Ravi A,1
1257,25,279,6,2,Sunitha Pai,2
1258,25,280,6,1,Ramesh Naik,1
1259,25,280,8,4,Madhu Shetty,1
1260,25,280,6,2,Shankar Kumar,1
1261,26,281,8,2,David Gowda K,1
1262,26,281,5,2,Manjunath Kamath,1
1263,26,281,9,2,Umesh Prasad,1
1264,26,281,8,4,Vijay Hegde,1
1265,26,282,7,4,Arun Hiremath R,1
1266,26,282,6,2,Naveen Naik,1
1267,26,282,5,2,Suresh Desai,1
1268,26,282,8,4,Chandru Setty,1
1269,26,282,6,2,David Nayak,1
1270,26,283,8,1,Vishnu M,1
1271,26,283,7,2,Deepak Kamath,1
1272,26,283,8,2,Ganesh Kumar,1
1273,26,283,8,2,Sunil Kumar,1
1274,27,284,6,4,Anil Desai,1
1275,27,284,7,4,Madhu Kulkarni,1
1276,27,284,6,4,Thomas Kori,1
1277,27,284,7,4,Ramesh Gowda,1
1278,27,284,9,1,Anil Poojary B,1
1279,27,284,7,2,Lokesh Hegde,1
1280,27,285,8,2,Madhu G,1
1281,27,285,8,2,Imran Naik,1
1282,27,285,6,1,Darshan Angadi,1
1283,27,285,7,4,Naveen Kulkarni M,1
1284,27,286,9,4,Manasa Shetty A,2
1285,27,286,6,2,Yogesh Desai,1
1286,27,286,6,2,Umesh Ballal P,1
1287,28,287,9,1,Manjunath K,1
1288,28,287,6,2,Srinivas Kumar,1
1289,28,287,7,2,Harish Poojary,1
1290,28,287,7,2,Naveen Hiremath,1
1291,28,287,9,2,Anil P,1
1292,28,287,5,2,Ramya Acharya,2
1293,28,288,8,4,Vinay L,1
1294,28,288,6,2,Madhu Acharya,1
1295,28,288,7,4,Naveen Jadhav A,1
1296,28,288,6,4,Abdul Acharya,1
1297,28,288,9,2,Yogesh Setty,1
1298,28,289,9,2,Vinay Poojary,1
1299,28,289,5,2,Basavaraj Hiremath,1
1300,28,289,7,2,Anil Shetty B,1
1301,28,289,9,2,Arun Poojary,1
1302,28,289,6,1,Ashok Angadi,1
1303,29,290,7,2,Syed Setty,1
1304,29,290,9,2,Yogesh H,1
1305,29,290,9,2,Vishnu M,1
1306,29,290,6,2,Sunil Rao,1
1307,29,290,8,4,Vijay L,1
1308,29,290,6,2,Chandru N,1
1309,29,291,9,1,Yogesh Swamy K,1
1310,29,291,6,4,Sowmya Gowda,2
1311,29,291,9,2,Nagaraj Nayak,1
1312,29,291,9,2,Rohit Kulkarni,1
1313,29,292,6,2,Naveen Hiremath,1
1314,29,292,6,2,Abdul Desai,1
1315,29,292,9,2,Ramesh Acharya,1
1316,29,292,8,4,Umesh Kulkarni,1
1317,29,292,8,4,Madhu Kulkarni,1
